"","int","age","period","cohort","y","c.cohort","c.period","age2"
"4534",1,18,26,8,-7.29370102967142,-13.1826,-11.1206,0
"4535",1,27,28,1,-17.7753246827256,-6.1826,-13.1206,9
"4536",1,24,3,-21,-29.0708681085556,15.8174,11.8794,6
"4537",1,32,22,-10,-27.6237535480757,4.8174,-7.1206,14
"4538",1,32,16,-16,-31.5602927642811,10.8174,-1.1206,14
"4539",1,16,19,3,-8.98961335135256,-8.1826,-4.1206,-2
"4540",1,7,5,-2,-5.53422659523537,-3.1826,9.8794,-11
"4541",1,16,23,7,-6.50568726940062,-12.1826,-8.1206,-2
"4542",1,16,15,-1,-11.3745615405474,-4.1826,-0.1206,-2
"4543",1,15,1,-14,-18.5135603344202,8.8174,13.8794,-3
"4544",1,17,30,13,-3.68811756043594,-18.1826,-15.1206,-1
"4545",1,21,25,4,-11.6042328234556,-9.1826,-10.1206,3
"4546",1,24,6,-18,-26.8360227025727,12.8174,8.8794,6
"4547",1,16,4,-12,-18.2299454640998,6.8174,10.8794,-2
"4548",1,9,28,19,5.39585388959541,-24.1826,-13.1206,-9
"4549",1,21,0,-21,-26.9692136074839,15.8174,14.8794,3
"4550",1,20,24,4,-11.2108647040981,-9.1826,-9.1206,2
"4551",1,23,25,2,-14.3091224931182,-7.1826,-10.1206,5
"4552",1,18,1,-17,-22.1295952740448,11.8174,13.8794,0
"4553",1,14,11,-3,-11.128925828554,-2.1826,3.8794,-4
"4554",1,17,10,-7,-15.4902541909071,1.8174,4.8794,-1
"4555",1,17,21,4,-9.06571643114,-9.1826,-6.1206,-1
"4556",1,21,16,-5,-17.0970296557359,-0.1826,-1.1206,3
"4557",1,16,18,2,-9.5630040599408,-7.1826,-3.1206,-2
"4558",1,19,24,5,-10.1258745615251,-10.1826,-9.1206,1
"4559",1,23,19,-4,-18.0297179149329,-1.1826,-4.1206,5
"4560",1,22,17,-5,-17.8054884582678,-0.1826,-2.1206,4
"4561",1,15,2,-13,-17.6777868292133,7.8174,12.8794,-3
"4562",1,21,19,-2,-15.2300490504784,-3.1826,-4.1206,3
"4563",1,18,10,-8,-16.909527566444,2.8174,4.8794,0
"4564",1,21,24,3,-12.6029474586045,-8.1826,-9.1206,3
"4565",1,17,11,-6,-14.963474767845,0.8174,3.8794,-1
"4566",1,10,23,13,1.44657929831988,-18.1826,-8.1206,-8
"4567",1,21,4,-17,-24.3969955157932,11.8174,10.8794,3
"4568",1,19,26,7,-8.82827041221812,-12.1826,-11.1206,1
"4569",1,16,0,-16,-20.4585421680664,10.8174,14.8794,-2
"4570",1,20,26,6,-10.0631427065771,-11.1826,-11.1206,2
"4571",1,18,6,-12,-19.1322250353893,6.8174,8.8794,0
"4572",1,19,12,-7,-16.8965831296577,1.8174,2.8794,1
"4573",1,24,2,-22,-29.5108499844163,16.8174,12.8794,6
"4574",1,13,12,-1,-9.17886125127232,-4.1826,2.8794,-5
"4575",1,19,2,-17,-22.7595745280816,11.8174,12.8794,1
"4576",1,17,26,9,-6.1681471519156,-14.1826,-11.1206,-1
"4577",1,26,24,-2,-19.0370415624307,-3.1826,-9.1206,8
"4578",1,27,21,-6,-21.9405774830314,0.8174,-6.1206,9
"4579",1,18,23,5,-9.06708797055225,-10.1826,-8.1206,0
"4580",1,15,19,4,-7.44083219769209,-9.1826,-4.1206,-3
"4581",1,23,17,-6,-19.4873942338324,0.8174,-2.1206,5
"4582",1,14,26,12,-1.91752978939202,-17.1826,-11.1206,-4
"4583",1,20,4,-16,-23.0464119836225,10.8174,10.8794,2
"4584",1,20,30,10,-7.35921172162884,-15.1826,-15.1206,2
"4585",1,16,2,-14,-19.0283467053677,8.8174,12.8794,-2
"4586",1,18,19,1,-11.5368284458935,-6.1826,-4.1206,0
"4587",1,21,21,0,-14.2050104168685,-5.1826,-6.1206,3
"4588",1,19,22,3,-11.0243808514444,-8.1826,-7.1206,1
"4589",1,23,9,-14,-23.9779880116535,8.8174,5.8794,5
"4590",1,23,6,-17,-25.7198820039117,11.8174,8.8794,5
"4591",1,19,13,-6,-16.387181169083,0.8174,1.8794,1
"4592",1,22,26,4,-12.4518272065476,-9.1826,-11.1206,4
"4593",1,31,5,-26,-36.7884336602504,20.8174,9.8794,13
"4594",1,21,11,-10,-19.9456639304804,4.8174,3.8794,3
"4595",1,16,5,-11,-17.4779526814874,5.8174,9.8794,-2
"4596",1,14,5,-9,-14.8379876798717,3.8174,9.8794,-4
"4597",1,23,22,-1,-16.1668740454731,-4.1826,-7.1206,5
"4598",1,22,29,7,-10.5935477146081,-12.1826,-14.1206,4
"4599",1,21,24,3,-12.4590049239086,-8.1826,-9.1206,3
"4600",1,21,1,-20,-26.0955815459487,14.8174,13.8794,3
"4601",1,21,2,-19,-25.8637410069426,13.8174,12.8794,3
"4602",1,21,22,1,-13.5319207319284,-6.1826,-7.1206,3
"4603",1,22,26,4,-12.6121551021627,-9.1826,-11.1206,4
"4604",1,21,11,-10,-20.0723191920774,4.8174,3.8794,3
"4605",1,25,18,-7,-21.1181410996631,1.8174,-3.1206,7
"4606",1,20,6,-14,-21.9811631486937,8.8174,8.8794,2
"4607",1,16,20,4,-7.95237473810076,-9.1826,-5.1206,-2
"4608",1,25,18,-7,-21.2150899211925,1.8174,-3.1206,7
"4609",1,20,14,-6,-17.2420338618543,0.8174,0.8794,2
"4610",1,25,20,-5,-20.1986621024218,-0.1826,-5.1206,7
"4611",1,25,22,-3,-19.1617710236027,-2.1826,-7.1206,7
"4612",1,27,2,-25,-33.189610413473,19.8174,12.8794,9
"4613",1,17,11,-6,-14.9026794972312,0.8174,3.8794,-1
"4614",1,16,11,-5,-13.5845935698958,-0.1826,3.8794,-2
"4615",1,19,20,1,-12.156492956376,-6.1826,-5.1206,1
"4616",1,21,9,-12,-21.356980849151,6.8174,5.8794,3
"4617",1,22,27,5,-11.9934132732104,-10.1826,-12.1206,4
"4618",1,33,9,-24,-36.9547846994415,18.8174,5.8794,15
"4619",1,17,3,-14,-19.9359008132641,8.8174,11.8794,-1
"4620",1,13,30,17,1.71223576987732,-22.1826,-15.1206,-5
"4621",1,9,18,9,-0.489311377688419,-14.1826,-3.1206,-9
"4622",1,20,13,-7,-17.7714586690318,1.8174,1.8794,2
"4623",1,20,5,-15,-22.5994742227433,9.8174,9.8794,2
"4624",1,21,4,-17,-24.349875623536,11.8174,10.8794,3
"4625",1,26,14,-12,-24.8953263025589,6.8174,0.8794,8
"4626",1,24,15,-9,-21.6237954594077,3.8174,-0.1206,6
"4627",1,14,30,16,0.300470969315068,-21.1826,-15.1206,-4
"4628",1,12,3,-9,-13.1240943103496,3.8174,11.8794,-6
"4629",1,14,22,8,-4.48306054686266,-13.1826,-7.1206,-4
"4630",1,17,16,-1,-11.9251069576139,-4.1826,-1.1206,-1
"4631",1,15,4,-11,-16.6501672248065,5.8174,10.8794,-3
"4632",1,17,13,-4,-13.9248486512033,-1.1826,1.8794,-1
"4633",1,14,14,0,-9.43941777444079,-5.1826,0.8794,-4
"4634",1,25,0,-25,-31.6942639973027,19.8174,14.8794,7
"4635",1,28,5,-23,-32.9250339425046,17.8174,9.8794,10
"4636",1,11,30,19,4.12606583960756,-24.1826,-15.1206,-7
"4637",1,15,0,-15,-19.0749900913306,9.8174,14.8794,-3
"4638",1,23,18,-5,-18.7311877024962,-0.1826,-3.1206,5
"4639",1,19,21,2,-11.621915786465,-7.1826,-6.1206,1
"4640",1,25,5,-20,-28.9917584858589,14.8174,9.8794,7
"4641",1,18,26,8,-7.30653868588767,-13.1826,-11.1206,0
"4642",1,20,27,7,-9.1358460336124,-12.1826,-12.1206,2
"4643",1,20,30,10,-7.52030820188237,-15.1826,-15.1206,2
"4644",1,14,6,-8,-14.0779434378164,2.8174,8.8794,-4
"4645",1,20,4,-16,-22.981680330159,10.8174,10.8794,2
"4646",1,15,30,15,-1.00518967372878,-20.1826,-15.1206,-3
"4647",1,13,11,-2,-9.72004277847353,-3.1826,3.8794,-5
"4648",1,25,0,-25,-31.8063197072278,19.8174,14.8794,7
"4649",1,21,24,3,-12.2140506747424,-8.1826,-9.1206,3
"4650",1,18,16,-2,-13.2336579171837,-3.1826,-1.1206,0
"4651",1,20,10,-10,-19.5034736235881,4.8174,4.8794,2
"4652",1,15,24,9,-4.66073462803506,-14.1826,-9.1206,-3
"4653",1,18,6,-12,-19.3644885285362,6.8174,8.8794,0
"4654",1,25,25,0,-17.2826808144176,-5.1826,-10.1206,7
"4655",1,18,9,-9,-17.3642959698684,3.8174,5.8794,0
"4656",1,20,20,0,-13.442154358587,-5.1826,-5.1206,2
"4657",1,21,27,6,-10.7194639915244,-11.1826,-12.1206,3
"4658",1,22,24,2,-13.7619782660406,-7.1826,-9.1206,4
"4659",1,18,7,-11,-18.7812750455475,5.8174,7.8794,0
"4660",1,23,19,-4,-17.876207862199,-1.1826,-4.1206,5
"4661",1,13,3,-10,-14.7577606900197,4.8174,11.8794,-5
"4662",1,21,18,-3,-16.0568330797993,-2.1826,-3.1206,3
"4663",1,20,30,10,-7.40335188013145,-15.1826,-15.1206,2
"4664",1,16,1,-15,-19.654210580772,9.8174,13.8794,-2
"4665",1,13,15,2,-7.30292970145885,-7.1826,-0.1206,-5
"4666",1,30,17,-13,-28.3910294203721,7.8174,-2.1206,12
"4667",1,26,14,-12,-24.9069129159771,6.8174,0.8794,8
"4668",1,23,27,4,-13.1452257189061,-9.1826,-12.1206,5
"4669",1,13,21,8,-4.03664350016893,-13.1826,-6.1206,-5
"4670",1,19,7,-12,-20.0034533623351,6.8174,7.8794,1
"4671",1,28,5,-23,-32.995226891033,17.8174,9.8794,10
"4672",1,21,24,3,-12.4458739254792,-8.1826,-9.1206,3
"4673",1,18,30,12,-4.96388135756631,-17.1826,-15.1206,0
"4674",1,22,20,-2,-15.8835435856436,-3.1826,-5.1206,4
"4675",1,21,29,8,-9.60769032948533,-13.1826,-14.1206,3
"4676",1,16,2,-14,-19.1664319281166,8.8174,12.8794,-2
"4677",1,24,26,2,-15.0996107587931,-7.1826,-11.1206,6
"4678",1,21,27,6,-10.6245462782369,-11.1826,-12.1206,3
"4679",1,18,29,11,-5.58530539862799,-16.1826,-14.1206,0
"4680",1,15,23,8,-4.97596655436702,-13.1826,-8.1206,-3
"4681",1,21,25,4,-11.7908935142865,-9.1826,-10.1206,3
"4682",1,18,12,-6,-15.6325913304324,0.8174,2.8794,0
"4683",1,19,22,3,-10.9623866948132,-8.1826,-7.1206,1
"4684",1,26,11,-15,-26.812308956598,9.8174,3.8794,8
"4685",1,15,9,-6,-13.6469368330651,0.8174,5.8794,-3
"4686",1,25,13,-12,-24.272150951342,6.8174,1.8794,7
"4687",1,21,14,-7,-18.4769563745979,1.8174,0.8794,3
"4688",1,14,7,-7,-13.6571824941886,1.8174,7.8794,-4
"4689",1,23,28,5,-12.6014253388535,-10.1826,-13.1206,5
"4690",1,18,19,1,-11.3120892056603,-6.1826,-4.1206,0
"4691",1,15,27,12,-2.60872577310945,-17.1826,-12.1206,-3
"4692",1,22,11,-11,-21.4625904004849,5.8174,3.8794,4
"4693",1,31,19,-12,-28.3598670100776,6.8174,-4.1206,13
"4694",1,27,15,-12,-25.7429086455722,6.8174,-0.1206,9
"4695",1,20,4,-16,-22.819219973672,10.8174,10.8794,2
"4696",1,17,5,-12,-18.4852730034411,6.8174,9.8794,-1
"4697",1,25,30,5,-13.9936260441118,-10.1826,-15.1206,7
"4698",1,36,13,-23,-38.2705784261483,17.8174,1.8794,18
"4699",1,16,28,12,-3.50682143194166,-17.1826,-13.1206,-2
"4700",1,25,3,-22,-30.2880581195938,16.8174,11.8794,7
"4701",1,22,21,-1,-15.4346288378824,-4.1826,-6.1206,4
"4702",1,21,17,-4,-16.7444558248164,-1.1826,-2.1206,3
"4703",1,19,22,3,-11.1072990202948,-8.1826,-7.1206,1
"4704",1,19,19,0,-12.6741972209169,-5.1826,-4.1206,1
"4705",1,21,12,-9,-19.4778000965462,3.8174,2.8794,3
"4706",1,21,21,0,-14.1661561844675,-5.1826,-6.1206,3
"4707",1,18,1,-17,-22.1679727532285,11.8174,13.8794,0
"4708",1,20,7,-13,-21.3753572318307,7.8174,7.8794,2
"4709",1,18,30,12,-4.8953896048052,-17.1826,-15.1206,0
"4710",1,18,27,9,-6.47268443134648,-14.1826,-12.1206,0
"4711",1,22,20,-2,-16.145780078456,-3.1826,-5.1206,4
"4712",1,13,12,-1,-9.42446417781341,-4.1826,2.8794,-5
"4713",1,21,9,-12,-21.2269313712036,6.8174,5.8794,3
"4714",1,16,30,14,-2.48939871206871,-19.1826,-15.1206,-2
"4715",1,23,1,-22,-28.972756140913,16.8174,13.8794,5
"4716",1,23,17,-6,-19.1428205118483,0.8174,-2.1206,5
"4717",1,21,20,-1,-14.9122948993796,-4.1826,-5.1206,3
"4718",1,18,23,5,-9.04837182589995,-10.1826,-8.1206,0
"4719",1,23,26,3,-14.0343233021309,-8.1826,-11.1206,5
"4720",1,16,11,-5,-13.6634644555101,-0.1826,3.8794,-2
"4721",1,25,8,-17,-27.1772708659046,11.8174,6.8794,7
"4722",1,17,9,-8,-16.3865989718933,2.8174,5.8794,-1
"4723",1,13,23,10,-2.9996957508988,-15.1826,-8.1206,-5
"4724",1,21,26,5,-11.2056156580597,-10.1826,-11.1206,3
"4725",1,24,21,-3,-18.3709809665544,-2.1826,-6.1206,6
"4726",1,20,8,-12,-20.4098156124248,6.8174,6.8794,2
"4727",1,21,30,9,-8.74807035962988,-14.1826,-15.1206,3
"4728",1,24,14,-10,-22.3703695473169,4.8174,0.8794,6
"4729",1,31,15,-16,-30.9198048840375,10.8174,-0.1206,13
"4730",1,27,1,-26,-33.9268537506238,20.8174,13.8794,9
"4731",1,17,30,13,-3.39874930208739,-18.1826,-15.1206,-1
"4732",1,18,29,11,-5.54453400111722,-16.1826,-14.1206,0
"4733",1,18,15,-3,-14.1422347859878,-2.1826,-0.1206,0
"4734",1,24,20,-4,-18.7057467211433,-1.1826,-5.1206,6
"4735",1,18,1,-17,-22.188181051976,11.8174,13.8794,0
"4736",1,14,29,15,-0.304282412434362,-20.1826,-14.1206,-4
"4737",1,30,11,-19,-32.0025766326818,13.8174,3.8794,12
"4738",1,22,6,-16,-24.2714362167099,10.8174,8.8794,4
"4739",1,12,6,-6,-11.6585989332728,0.8174,8.8794,-6
"4740",1,22,22,0,-14.7859124510743,-5.1826,-7.1206,4
"4741",1,21,11,-10,-20.2552276501068,4.8174,3.8794,3
"4742",1,20,15,-5,-16.486764698301,-0.1826,-0.1206,2
"4743",1,22,7,-15,-23.6346639732898,9.8174,7.8794,4
"4744",1,19,24,5,-9.94428790183875,-10.1826,-9.1206,1
"4745",1,14,11,-3,-11.0135663721819,-2.1826,3.8794,-4
"4746",1,21,25,4,-11.7155206747001,-9.1826,-10.1206,3
"4747",1,16,17,1,-9.96987590868735,-6.1826,-2.1206,-2
"4748",1,19,23,4,-10.5868797350999,-9.1826,-8.1206,1
"4749",1,20,23,3,-11.726579480963,-8.1826,-8.1206,2
"4750",1,21,7,-14,-22.8678715256621,8.8174,7.8794,3
"4751",1,26,23,-3,-19.6244004365763,-2.1826,-8.1206,8
"4752",1,21,27,6,-10.8040030412082,-11.1826,-12.1206,3
"4753",1,27,10,-17,-28.5818505692194,11.8174,4.8794,9
"4754",1,21,25,4,-11.6654429278807,-9.1826,-10.1206,3
"4755",1,21,16,-5,-17.6127119075397,-0.1826,-1.1206,3
"4756",1,19,6,-13,-20.5943382882086,7.8174,8.8794,1
"4757",1,25,0,-25,-32.0498098656491,19.8174,14.8794,7
"4758",1,23,0,-23,-29.5577184191355,17.8174,14.8794,5
"4759",1,20,3,-17,-23.6809621588236,11.8174,11.8794,2
"4760",1,17,7,-10,-17.2409858507993,4.8174,7.8794,-1
"4761",1,18,17,-1,-12.839656343743,-4.1826,-2.1206,0
"4762",1,15,27,12,-2.87894354042818,-17.1826,-12.1206,-3
"4763",1,28,25,-3,-21.0361167883277,-2.1826,-10.1206,10
"4764",1,16,25,9,-5.43804189039063,-14.1826,-10.1206,-2
"4765",1,19,5,-14,-21.2877285038757,8.8174,9.8794,1
"4766",1,23,12,-11,-21.965399539456,5.8174,2.8794,5
"4767",1,20,14,-6,-17.1632145834099,0.8174,0.8794,2
"4768",1,14,9,-5,-12.249360299332,-0.1826,5.8794,-4
"4769",1,24,4,-20,-28.4228623140964,14.8174,10.8794,6
"4770",1,15,8,-7,-14.0326301817356,1.8174,6.8794,-3
"4771",1,14,1,-13,-17.2472176506087,7.8174,13.8794,-4
"4772",1,21,27,6,-10.7356063748838,-11.1826,-12.1206,3
"4773",1,25,6,-19,-28.3813921185769,13.8174,8.8794,7
"4774",1,10,7,-3,-8.45593248298586,-2.1826,7.8794,-8
"4775",1,24,20,-4,-18.5288681778429,-1.1826,-5.1206,6
"4776",1,20,23,3,-11.7834074965997,-8.1826,-8.1206,2
"4777",1,15,2,-13,-17.9247549596037,7.8174,12.8794,-3
"4778",1,26,25,-1,-18.2301412466482,-4.1826,-10.1206,8
"4779",1,22,24,2,-13.5087462672516,-7.1826,-9.1206,4
"4780",1,26,18,-8,-22.47635653075,2.8174,-3.1206,8
"4781",1,21,6,-15,-23.352674425791,9.8174,8.8794,3
"4782",1,10,0,-10,-12.2966349234337,4.8174,14.8794,-8
"4783",1,14,1,-13,-17.0448939244062,7.8174,13.8794,-4
"4784",1,18,9,-9,-17.601061196456,3.8174,5.8794,0
"4785",1,19,1,-18,-23.6101162780065,12.8174,13.8794,1
"4786",1,28,18,-10,-24.8663185206154,4.8174,-3.1206,10
"4787",1,16,1,-15,-19.7315502261327,9.8174,13.8794,-2
"4788",1,16,23,7,-6.70507838726737,-12.1826,-8.1206,-2
"4789",1,20,29,9,-8.11208726841807,-14.1826,-14.1206,2
"4790",1,18,8,-10,-17.7663568653772,4.8174,6.8794,0
"4791",1,18,1,-17,-21.9106800613515,11.8174,13.8794,0
"4792",1,29,26,-3,-21.7484255452303,-2.1826,-11.1206,11
"4793",1,23,22,-1,-16.1799895417468,-4.1826,-7.1206,5
"4794",1,27,23,-4,-20.5301986310559,-1.1826,-8.1206,9
"4795",1,27,30,3,-16.7892301111483,-8.1826,-15.1206,9
"4796",1,16,18,2,-9.30694446109839,-7.1826,-3.1206,-2
"4797",1,25,0,-25,-32.0223181911442,19.8174,14.8794,7
"4798",1,16,0,-16,-20.135848406847,10.8174,14.8794,-2
"4799",1,17,1,-16,-20.9432474410082,10.8174,13.8794,-1
"4800",1,25,23,-2,-18.4297419665043,-3.1826,-8.1206,7
"4801",1,12,13,1,-7.38416193582243,-6.1826,1.8794,-6
"4802",1,25,9,-16,-26.6917225300369,10.8174,5.8794,7
"4803",1,18,0,-18,-22.9463945493724,12.8174,14.8794,0
"4804",1,22,30,8,-9.91671396733558,-13.1826,-15.1206,4
"4805",1,19,27,8,-7.99030585243031,-13.1826,-12.1206,1
"4806",1,29,14,-15,-28.8996971119229,9.8174,0.8794,11
"4807",1,21,2,-19,-25.5242242660625,13.8174,12.8794,3
"4808",1,17,6,-11,-17.9243824052336,5.8174,8.8794,-1
"4809",1,12,5,-7,-11.9635876130246,1.8174,9.8794,-6
"4810",1,6,24,18,7.00685563049879,-23.1826,-9.1206,-12
"4811",1,16,18,2,-9.19962830973968,-7.1826,-3.1206,-2
"4812",1,17,28,11,-5.05916215866261,-16.1826,-13.1206,-1
"4813",1,25,23,-2,-18.3905598787609,-3.1826,-8.1206,7
"4814",1,24,0,-24,-30.9436647541465,18.8174,14.8794,6
"4815",1,22,11,-11,-21.4862746921028,5.8174,3.8794,4
"4816",1,17,0,-17,-21.7414116519825,11.8174,14.8794,-1
"4817",1,18,6,-12,-19.3269340348976,6.8174,8.8794,0
"4818",1,23,12,-11,-22.318964982775,5.8174,2.8794,5
"4819",1,21,30,9,-9.04954928607971,-14.1826,-15.1206,3
"4820",1,17,22,5,-8.36995683171301,-10.1826,-7.1206,-1
"4821",1,23,29,6,-11.8875714778144,-11.1826,-14.1206,5
"4822",1,14,20,6,-5.63228944053742,-11.1826,-5.1206,-4
"4823",1,18,15,-3,-13.8205650260005,-2.1826,-0.1206,0
"4824",1,22,19,-3,-16.7866798390334,-2.1826,-4.1206,4
"4825",1,21,17,-4,-16.791990587462,-1.1826,-2.1206,3
"4826",1,18,15,-3,-13.7889320598472,-2.1826,-0.1206,0
"4827",1,19,26,7,-8.52670294366104,-12.1826,-11.1206,1
"4828",1,17,17,0,-11.8497678455324,-5.1826,-2.1206,-1
"4829",1,17,25,8,-7.12921140033621,-13.1826,-10.1206,-1
"4830",1,18,12,-6,-15.5748935159391,0.8174,2.8794,0
"4831",1,20,8,-12,-20.5912490352409,6.8174,6.8794,2
"4832",1,27,19,-8,-23.3345287384918,2.8174,-4.1206,9
"4833",1,23,8,-15,-24.542822254766,9.8174,6.8794,5
"4834",1,14,4,-10,-15.3409878186346,4.8174,10.8794,-4
"4835",1,21,7,-14,-22.5703294914989,8.8174,7.8794,3
"4836",1,19,20,1,-12.198737336682,-6.1826,-5.1206,1
"4837",1,20,3,-17,-23.4641722086043,11.8174,11.8794,2
"4838",1,13,26,13,-0.9831323519379,-18.1826,-11.1206,-5
"4839",1,22,21,-1,-15.7839759675251,-4.1826,-6.1206,4
"4840",1,21,5,-16,-24.0448404985081,10.8174,9.8794,3
"4841",1,25,17,-8,-21.6960036376156,2.8174,-2.1206,7
"4842",1,21,22,1,-13.5948044516556,-6.1826,-7.1206,3
"4843",1,20,17,-3,-15.4842630331675,-2.1826,-2.1206,2
"4844",1,9,4,-5,-8.75120296553359,-0.1826,10.8794,-9
"4845",1,26,0,-26,-33.4142841239185,20.8174,14.8794,8
"4846",1,20,18,-2,-14.7363996550584,-3.1826,-3.1206,2
"4847",1,21,25,4,-12.0605904312302,-9.1826,-10.1206,3
"4848",1,15,12,-3,-11.9730484683173,-2.1826,2.8794,-3
"4849",1,17,5,-12,-18.6292819545691,6.8174,9.8794,-1
"4850",1,19,7,-12,-20.0055723749596,6.8174,7.8794,1
"4851",1,17,18,1,-10.5840943976175,-6.1826,-3.1206,-1
"4852",1,15,2,-13,-17.7920225272997,7.8174,12.8794,-3
"4853",1,30,17,-13,-28.1226133071406,7.8174,-2.1206,12
"4854",1,25,20,-5,-20.0963117541008,-0.1826,-5.1206,7
"4855",1,16,1,-15,-19.7381133570982,9.8174,13.8794,-2
"4856",1,17,11,-6,-15.0790738590606,0.8174,3.8794,-1
"4857",1,28,10,-18,-29.9273159650634,12.8174,4.8794,10
"4858",1,19,30,11,-6.20472425387473,-16.1826,-15.1206,1
"4859",1,21,29,8,-9.420766503973,-13.1826,-14.1206,3
"4860",1,18,11,-7,-16.3643733847869,1.8174,3.8794,0
"4861",1,23,29,6,-12.1800564652071,-11.1826,-14.1206,5
"4862",1,21,0,-21,-26.9858325221638,15.8174,14.8794,3
"4863",1,21,0,-21,-26.683797753504,15.8174,14.8794,3
"4864",1,25,23,-2,-18.3998933200329,-3.1826,-8.1206,7
"4865",1,15,14,-1,-10.358349906035,-4.1826,0.8794,-3
"4866",1,20,27,7,-9.11718089251299,-12.1826,-12.1206,2
"4867",1,26,9,-17,-28.0205642556935,11.8174,5.8794,8
"4868",1,22,9,-13,-22.5416398977138,7.8174,5.8794,4
"4869",1,23,21,-2,-16.9667631621375,-3.1826,-6.1206,5
"4870",1,11,12,1,-6.88013372825619,-6.1826,2.8794,-7
"4871",1,18,20,2,-10.9629862424879,-7.1826,-5.1206,0
"4872",1,21,7,-14,-22.6396794658861,8.8174,7.8794,3
"4873",1,20,0,-20,-25.2722662035718,14.8174,14.8794,2
"4874",1,14,14,0,-9.44305529062804,-5.1826,0.8794,-4
"4875",1,15,1,-14,-18.465881283288,8.8174,13.8794,-3
"4876",1,30,16,-14,-28.7710712296373,8.8174,-1.1206,12
"4877",1,17,2,-15,-20.3779350563771,9.8174,12.8794,-1
"4878",1,21,4,-17,-24.3370166159595,11.8174,10.8794,3
"4879",1,23,10,-13,-23.6536303167531,7.8174,4.8794,5
"4880",1,18,14,-4,-14.5923241802724,-1.1826,0.8794,0
"4881",1,19,22,3,-11.1923445575964,-8.1826,-7.1206,1
"4882",1,16,8,-8,-15.3730251702315,2.8174,6.8794,-2
"4883",1,17,30,13,-3.60196866219823,-18.1826,-15.1206,-1
"4884",1,17,15,-2,-12.3736166523451,-3.1826,-0.1206,-1
"4885",1,20,21,1,-12.9617334862232,-6.1826,-6.1206,2
"4886",1,23,6,-17,-25.7492759360508,11.8174,8.8794,5
"4887",1,23,15,-8,-20.6568350477562,2.8174,-0.1206,5
"4888",1,13,11,-2,-9.74826830281312,-3.1826,3.8794,-5
"4889",1,11,0,-11,-13.9838008028161,5.8174,14.8794,-7
"4890",1,16,23,7,-6.46526557420498,-12.1826,-8.1206,-2
"4891",1,18,8,-10,-18.1630044239475,4.8174,6.8794,0
"4892",1,19,19,0,-12.8117279689305,-5.1826,-4.1206,1
"4893",1,23,17,-6,-19.1586939418274,0.8174,-2.1206,5
"4894",1,24,24,0,-16.3920693860978,-5.1826,-9.1206,6
"4895",1,23,23,0,-15.4056513655915,-5.1826,-8.1206,5
"4896",1,16,10,-6,-14.2455380129196,0.8174,4.8794,-2
"4897",1,26,11,-15,-26.5856975368121,9.8174,3.8794,8
"4898",1,22,3,-19,-26.3939009717875,13.8174,11.8794,4
"4899",1,20,10,-10,-19.6775851258634,4.8174,4.8794,2
"4900",1,18,16,-2,-13.2473250159229,-3.1826,-1.1206,0
"4901",1,26,7,-19,-28.8643808178882,13.8174,7.8794,8
"4902",1,13,13,0,-8.67355052454262,-5.1826,1.8794,-5
"4903",1,11,24,13,0.677110429436245,-18.1826,-9.1206,-7
"4904",1,17,26,9,-5.82458215708547,-14.1826,-11.1206,-1
"4905",1,20,12,-8,-18.4700760740984,2.8174,2.8794,2
"4906",1,21,6,-15,-23.1881278040145,9.8174,8.8794,3
"4907",1,16,25,9,-5.21662569755181,-14.1826,-10.1206,-2
"4908",1,19,17,-2,-14.0905163952477,-3.1826,-2.1206,1
"4909",1,25,0,-25,-31.7264774158414,19.8174,14.8794,7
"4910",1,22,7,-15,-24.0483380653989,9.8174,7.8794,4
"4911",1,15,19,4,-7.39181720058387,-9.1826,-4.1206,-3
"4912",1,28,13,-15,-28.027185850937,9.8174,1.8794,10
"4913",1,30,11,-19,-31.7109120584441,13.8174,3.8794,12
"4914",1,17,21,4,-8.75476475724586,-9.1826,-6.1206,-1
"4915",1,20,10,-10,-19.6411160077001,4.8174,4.8794,2
"4916",1,26,5,-21,-30.1498368677514,15.8174,9.8794,8
"4917",1,26,5,-21,-30.1973514437972,15.8174,9.8794,8
"4918",1,20,0,-20,-25.4654445079373,14.8174,14.8794,2
"4919",1,28,5,-23,-33.0878921528517,17.8174,9.8794,10
"4920",1,25,28,3,-14.9393478852977,-8.1826,-13.1206,7
"4921",1,19,4,-15,-21.6450044734449,9.8174,10.8794,1
"4922",1,23,19,-4,-17.8865864083208,-1.1826,-4.1206,5
"4923",1,21,5,-16,-23.822447599532,10.8174,9.8794,3
"4924",1,10,14,4,-4.15822797717557,-9.1826,0.8794,-8
"4925",1,27,13,-14,-26.9705687957747,8.8174,1.8794,9
"4926",1,23,30,7,-11.1123230817153,-12.1826,-15.1206,5
"4927",1,24,3,-21,-28.7671296488563,15.8174,11.8794,6
"4928",1,18,20,2,-10.8496350150063,-7.1826,-5.1206,0
"4929",1,11,16,5,-4.1673735813064,-10.1826,-1.1206,-7
"4930",1,25,1,-24,-31.4967660318813,18.8174,13.8794,7
"4931",1,14,27,13,-1.45964805143206,-18.1826,-12.1206,-4
"4932",1,22,2,-20,-26.8514536531981,14.8174,12.8794,4
"4933",1,15,2,-13,-17.9337673642583,7.8174,12.8794,-3
