"","a","a2","p","p2","x.cor","x.cor2","y1","y2","y3","y4"
"4733",13,169,17,289,4.56467772228643,20.8362827083381,10.9011942949698,6.97580118087869,4.82380100904891,8.95429026102771
"4734",14,196,17,289,3.06181314773858,9.37469975166481,8.86706458425767,8.12710178474909,4.27684582641564,7.53234674634128
"4735",15,225,17,289,1.90144463581964,3.6154917030873,10.1323243580753,8.64811018638429,1.71184268024692,8.8208644096456
"4736",16,256,17,289,1.12342930259183,1.26209339792197,10.2558970529263,8.3685190251573,1.79333984456011,8.53292592137998
"4737",17,289,17,289,0.101509167812765,0.01030411115004,8.35956314572533,8.7484252004173,2.55904478504311,9.44382918944807
"4738",18,324,17,289,-1.30087048048154,1.69226400698826,10.0911378324822,5.88086340528884,1.6559800878274,8.29214950464091
"4739",19,361,17,289,-2.78031688090414,7.73016195824052,7.67876058518117,5.90663302306119,1.49151506450385,9.98303511127371
"4740",20,400,17,289,-3.93997539998963,15.5234061525235,7.1604292614261,4.64467442852368,-0.0891143405209153,9.22892485497876
"4741",1,1,18,324,17.9707532613538,322.947972780459,13.3993510708143,13.3666686126538,8.17725434452598,7.00840460949431
"4742",2,4,18,324,16.8007102590054,282.26386520705,12.8808926825026,13.3224503416546,6.29816466387546,9.65893353578852
"4743",3,9,18,324,15.7077204235829,246.732480905445,14.3392908121866,11.7446965084516,5.6610550386459,9.01224085171474
"4744",4,16,18,324,13.0752249495126,170.961507480358,11.4530741713403,11.4208240293659,4.44481597272417,8.87230017362787
"4745",5,25,18,324,13.0492440289818,170.282769727917,14.2545711141382,12.2879740033035,4.65853699065104,8.86830700405266
"4746",6,36,18,324,12.165869444143,148.008379331933,14.9918861257025,12.5628744358436,5.35286005359042,7.74583238833551
"4747",7,49,18,324,10.0036915927194,100.073845482245,12.3709005711678,11.6777198793397,4.97114099454599,8.36892181772326
"4748",8,64,18,324,9.87618893291801,97.5391078386922,13.28764966362,11.634143825485,6.79230446001372,8.14912952243746
"4749",9,81,18,324,9.31895698746666,86.8429593342537,12.0192463315874,9.97421266607944,5.04706380565626,9.3515945809107
"4750",10,100,18,324,8.27018267288804,68.3959214429376,12.7848758049906,10.3643448576732,6.14610862890857,10.9752290604568
"4751",11,121,18,324,7.29398999782279,53.2022900883389,12.0769692423368,11.0308942797841,4.81622498018162,9.38806881557337
"4752",12,144,18,324,6.23852054076269,38.919138537518,11.7596425786797,9.01905973854645,3.80157969917018,9.14250053974956
"4753",13,169,18,324,5.81300499243662,33.791027042093,10.1449975520905,10.1212826943845,3.79269534775943,9.70339751423823
"4754",14,196,18,324,4.05162381054834,16.4156555022022,10.7198177566654,7.22902488652374,1.81089948948193,9.31462470286395
"4755",15,225,18,324,2.94892935920507,8.69618436558161,11.4475867174587,10.5667980337374,4.190208661334,10.5882334618514
"4756",16,256,18,324,2.81600415147841,7.92987938114364,11.6370256882562,10.7112882854433,5.14862688371095,9.84375447144544
"4757",17,289,18,324,1.49770065303892,2.2431072461132,7.23212471588945,7.4675672198857,2.46217793859087,9.46335305630904
"4758",18,324,18,324,0.0939922640100121,0.00883454569372782,9.23701743482911,7.29794909647619,0.919008320763233,9.80049333701423
"4759",19,361,18,324,-1.34676146041602,1.81376643126189,8.76206702834081,5.66302510138798,-0.155257045249941,10.0541205304467
"4760",20,400,18,324,-2.61433346895501,6.83473948689834,6.28180096497644,7.11645468206543,0.772157975507171,8.87948172343808
"4761",1,1,19,361,17.8957512364723,320.257912317699,15.3845554912861,12.8840744309533,6.85086461902303,8.37612500529826
"4762",2,4,19,361,16.0956158479676,259.068849525345,13.8861124152302,13.4559418627795,5.7391040236335,6.78370914213556
"4763",3,9,19,361,15.9558273172006,254.588425376325,13.4142365142076,13.9557115612081,5.01297264385737,8.46961476896392
"4764",4,16,19,361,15.2402286045253,232.264567918192,14.0514979868108,14.8308427127426,6.38142423328326,8.1328494579173
"4765",5,25,19,361,13.1921145282686,174.031885726955,14.1292872153657,14.3810564375882,5.10992578969703,8.66408766291489
"4766",6,36,19,361,12.8863088195212,166.05695499207,13.4725730167051,11.3571354872708,4.9247026968364,9.82948954706992
"4767",7,49,19,361,12.550962459296,157.526658654657,14.2785856672775,11.5901451878867,5.565563842346,9.47242338655963
"4768",8,64,19,361,11.1113003306091,123.460995036994,11.5274861418338,11.6633366373603,5.62670003231694,9.05661747346227
"4769",9,81,19,361,10.9569332133979,120.054385442861,12.9135966719044,12.0622365611494,5.24183457903145,11.1553892161651
"4770",10,100,19,361,9.72592690121382,94.5936540877548,11.3805998562233,10.9453044044848,4.98478353036219,8.87830944384114
"4771",11,121,19,361,7.52514770720154,56.6278480152006,13.7293344415357,11.2020936172198,3.85110753987855,10.7487417740217
"4772",12,144,19,361,7.26830755267292,52.8282946802423,12.217724100125,10.4084678471017,5.44369089818918,9.69616512111162
"4773",13,169,19,361,6.34430420026183,40.2501957854599,11.658407459106,7.73872388109104,5.77589797211777,10.3580660842831
"4774",14,196,19,361,5.01817914284766,25.1821219097112,10.776968974851,8.80592057998639,3.76929685922652,10.0349405289683
"4775",15,225,19,361,4.81065491400659,23.1424007016558,11.2287862046811,7.0783990902924,3.85021935892061,12.9300606398845
"4776",16,256,19,361,3.84895652113482,14.8144663015863,9.74474026372701,8.17279176639357,2.7647405844452,11.6815728162541
"4777",17,289,19,361,2.97055711038411,8.82420954605357,9.96637533269998,8.28785581258498,4.37350596849529,9.1275585322223
"4778",18,324,19,361,1.6570707350038,2.74588342080603,11.5008204890321,7.91608252465501,3.93213231378039,12.0740755846924
"4779",19,361,19,361,-0.762484684586525,0.581382894229012,10.6659177091192,7.34298576184912,2.63724246945578,9.81341998012046
"4780",20,400,19,361,-1.29173233313486,1.66857242046603,8.90724622651319,6.63824748906424,2.93636420736499,8.25986621388815
"4781",1,1,20,400,18.4994777562097,342.230677252496,14.8937901899409,15.1461881530657,6.95137681613376,8.87494370917796
"4782",2,4,20,400,17.3158272793517,299.837874368339,15.5188183489455,12.7606643788716,5.96807050249807,7.48892839247819
"4783",3,9,20,400,17.4739609672688,305.339311885633,16.864346323297,13.4604550546614,6.13631055107414,8.56079540620737
"4784",4,16,20,400,15.8201984264888,250.278678253478,14.3432105727825,15.4421519523353,7.7786440598414,10.591110744615
"4785",5,25,20,400,14.4793423712254,209.651355503162,14.361854466589,12.9082724316633,6.57065732211195,9.50902873538872
"4786",6,36,20,400,13.2104467577301,174.515903538822,17.3070886939029,12.4320250436142,6.62885492798792,10.0851263726165
"4787",7,49,20,400,12.446008014027,154.903115485225,13.728378956023,14.1515956695383,5.40401317753312,11.0281268368285
"4788",8,64,20,400,12.323689233046,151.873316312695,15.4974495511061,12.370827333128,6.18774988023014,9.56190104140664
"4789",9,81,20,400,10.0992910047062,101.995678797739,14.9672066953597,13.6916301584717,7.05059879152832,9.8790284948965
"4790",10,100,20,400,9.45413248008117,89.3806209509257,14.1917078976996,11.1393558798739,3.64969071478978,11.6182904737993
"4791",11,121,20,400,9.51646633725613,90.5631315481292,15.128339975964,13.1435301510553,4.82430489692523,12.5332485660884
"4792",12,144,20,400,8.20028328662738,67.2446459809404,12.3654046337523,10.8759182781526,3.94278098446629,11.1487154995237
"4793",13,169,20,400,6.11004748707637,37.3326802943283,11.756030908095,12.1557231598673,3.18309757141088,10.7854176093829
"4794",14,196,20,400,5.40009873034433,29.1610662974664,12.6927701985239,8.7294897723987,4.64640014746405,10.9669548197623
"4795",15,225,20,400,4.90868377173319,24.0951763708768,15.6012885805169,10.4250656569762,5.28667973741407,10.5227038958714
"4796",16,256,20,400,3.75156106939539,14.0742104574031,12.5636170308968,10.5245667043032,5.45837473292979,11.1742354399757
"4797",17,289,20,400,3.77291082264856,14.2348560756586,12.3673207985596,10.6943507708269,2.21084593698365,11.5341833221993
"4798",18,324,20,400,2.16383525542915,4.68218301263813,11.7239443243996,9.79239082695551,2.6470835259229,10.443904105419
"4799",19,361,20,400,0.378503826446831,0.143265146634893,10.5693150700304,12.0422261352697,2.75824306203872,12.4408511075344
"4800",20,400,20,400,0.227618256118149,0.0518100705182671,11.091694704882,9.63371026219786,1.37708475803093,10.6335460358846
"4801",1,1,1,1,-0.0695440964773297,0.00483638135484815,3.31261099724676,-0.176525830560927,1.91225770430115,2.00769733174696
"4802",2,4,1,1,-1.16536548035219,1.3580767027965,0.666078434789747,1.41433592413139,0.348095595336891,2.354325161483
"4803",3,9,1,1,-1.70759097766131,2.91586694699031,-1.02589102571904,-0.120116833188473,-0.527394893294468,2.17471952520233
"4804",4,16,1,1,-3.53666026564315,12.5079658345791,-0.545306405690278,-0.998245326461752,-1.81676629241815,1.32733114586538
"4805",5,25,1,1,-4.66728512430564,21.7835504315647,-1.29025137315146,-1.61602893943928,0.366552389362735,2.88267670664729
"4806",6,36,1,1,-4.99437168473378,24.9437485252705,0.495825353305966,-2.17577763477973,0.165691965509133,0.973076814216098
"4807",7,49,1,1,-6.73361738957465,45.3416031491821,0.229191238152797,-1.69897909381469,-1.04495080593892,1.58364334753757
"4808",8,64,1,1,-6.98091749567538,48.7332090814267,-0.95041305380295,-1.79316945511448,-1.1494453650535,1.8642879612852
"4809",9,81,1,1,-8.41712240595371,70.8479495968079,-1.88799308623351,-2.01656323820311,-1.21561811186849,3.1055327119145
"4810",10,100,1,1,-8.17939864564687,66.9025622044098,-3.448281124208,-3.17436308051962,-1.17101426876537,2.31752763105506
"4811",11,121,1,1,-9.60322739649564,92.2219764288044,-0.536370511055362,-5.01683197253215,-2.04904304992166,4.04387149486763
"4812",12,144,1,1,-10.6602368135937,113.640648921897,-2.83172016416846,-4.5893913850754,-0.0508363889345191,1.72195512093242
"4813",13,169,1,1,-12.4910714775324,156.026866656823,-1.99142751656935,-3.81584065583493,-1.52061477071519,3.73803105366653
"4814",14,196,1,1,-12.0376112516969,144.904084646981,-3.10333279902234,-3.97199542069642,-2.73970496289992,3.59367075728699
"4815",15,225,1,1,-13.2198741859756,174.765073493025,-0.548040134243207,-2.304892438305,-1.70021414679713,1.21626721253156
"4816",16,256,1,1,-15.834188924171,250.721538886341,-4.81084381933165,-5.97709272731155,-4.74030482101062,0.944620074201452
"4817",17,289,1,1,-16.3470308980905,267.225419183124,-4.19088285337092,-5.23760887129859,-3.41898819765558,2.51602101254263
"4818",18,324,1,1,-16.6020856429823,275.629247696918,-4.04213595562892,-6.70488719537115,-3.81494384691559,5.46799898220908
"4819",19,361,1,1,-18.3889655089006,338.154052487535,-3.52605267563075,-6.6319648404869,-4.47575720815882,2.45236406966196
"4820",20,400,1,1,-19.2306070271879,369.81624663413,-5.39362784819645,-6.59942573988095,-4.57683918351679,1.83629441876138
"4821",1,1,2,4,0.452158470638096,0.204447282569782,0.454866325518793,2.39997309232687,0.148774129909375,-0.182779387850876
"4822",2,4,2,4,-0.0460399184376001,0.00211967408974087,-1.43911288538327,-1.14448665576468,2.09916534760319,0.411044898106591
"4823",3,9,2,4,-1.35857732687145,1.84573235308919,-0.424576144630567,0.0988572179989446,-0.0592107563925142,0.945471300131557
"4824",4,16,2,4,-2.65895455377176,7.0700393190236,0.308239076933149,-2.26273225355901,-1.13301124025717,1.36624437765919
"4825",5,25,2,4,-2.99772739270702,8.98636952098603,3.21302365396174,-0.347898803557514,0.501523055269271,0.420730504311899
"4826",6,36,2,4,-3.59545539971441,12.9272995313355,0.334015011000171,-0.383595968388735,-1.014743444754,1.38233465197596
"4827",7,49,2,4,-5.3667359938845,28.8018552280555,0.0751151327402819,-1.56988224386948,-0.744425900140968,1.59318000108906
"4828",8,64,2,4,-6.23931190790609,38.9290130841387,0.534978041088944,-2.95491929673857,-1.06234598171548,2.73928261991118
"4829",9,81,2,4,-7.26372970594093,52.7617692409687,-1.37798692877468,-0.901251732085064,-2.81445781794357,1.12626528557227
"4830",10,100,2,4,-7.04112777113914,49.5774802895069,-0.364524187563307,-2.98817542312559,-0.0214811994896096,2.22491833693256
"4831",11,121,2,4,-9.63546884758398,92.8422599127613,-1.78054363734838,-2.09827466098909,-3.55161997595179,3.45824318083434
"4832",12,144,2,4,-10.0696307341568,101.397463122276,-1.49041009135441,-4.45947127109888,-1.55878893953761,1.93062207066965
"4833",13,169,2,4,-11.9703575419262,143.28945968155,-2.34472715968303,-2.22727296193765,-3.79956972324233,3.29382412675954
"4834",14,196,2,4,-12.6041522361338,158.864653591637,-2.35362200160645,-4.11038480270028,-4.17873304206504,2.83655836165373
"4835",15,225,2,4,-12.9335821624845,167.277547553738,-1.43203933188378,-4.28668516158485,-3.82254126204718,2.03894342487251
"4836",16,256,2,4,-14.2917398666032,204.253828414654,-3.83417646536807,-3.94020411142721,-1.24671617753353,2.29498353095844
"4837",17,289,2,4,-15.9965234510601,255.888762520314,-2.211751726151,-4.70123846291191,-4.14118143760253,3.58098215095079
"4838",18,324,2,4,-15.5632691723295,242.21534733038,-3.04101901622314,-4.75795486631935,-2.67569222240283,1.45289310473516
"4839",19,361,2,4,-16.3291069120169,266.639732544077,-2.52366072395196,-6.26838099595148,-4.54834758927773,0.803107926550551
"4840",20,400,2,4,-18.4128047316335,339.031378085266,-2.61745842728706,-6.65715915086736,-4.80051488542235,1.69084622527794
"4841",1,1,3,9,1.51563442777842,2.29714771866723,0.308749147290747,1.74167539366046,1.48973652658229,2.09856061441236
"4842",2,4,3,9,1.41061060875654,1.9898222895365,1.18763725670432,1.15566718961458,-0.445911198784248,1.79341399176252
"4843",3,9,3,9,-0.988747957162559,0.977622522793134,-1.01958298141972,0.806001628622334,0.894830500230363,2.38331433246929
"4844",4,16,3,9,-0.230715437792242,0.0532296132356657,2.36956868627425,0.897575462697806,0.846025195873135,-0.193882390824723
"4845",5,25,3,9,-2.52465756377205,6.37389581431144,-0.662227680440008,-2.70403149836577,-0.311761308617488,1.52473909575651
"4846",6,36,3,9,-3.3276369953528,11.0731679728406,1.99757692802353,0.155201463388395,-0.505596687730584,0.948660140467433
"4847",7,49,3,9,-4.20769818173721,17.7047239885947,-0.958913105632286,-0.620280450027034,0.891210515004788,2.02862854322796
"4848",8,64,3,9,-5.31481685489416,28.2472782010671,1.48876738613395,-2.00484711802631,-0.0867222679751213,2.43339774582912
"4849",9,81,3,9,-5.88449398661032,34.6272694784531,-0.94582399525917,-1.79415920087333,0.196501274492807,1.68126955226182
"4850",10,100,3,9,-7.16222563199699,51.2974760036347,0.333935418987285,-1.62667032466254,0.49244877446716,2.10542009776375
"4851",11,121,3,9,-7.79460588283837,60.7558808687785,-0.720567591902946,-2.95143410741423,0.185174690993929,3.77319662028576
"4852",12,144,3,9,-9.92336262203753,98.4731257284516,-2.00365850906947,-3.56909077162883,-1.59861519523367,1.93348389244255
"4853",13,169,3,9,-9.35934720281512,87.5973800628431,-1.67541077785944,-4.01446431754585,1.20849569712159,4.93450093588997
"4854",14,196,3,9,-10.8243969338946,117.167568982507,-1.73269216701562,-5.77606284072139,-2.15111342097637,1.52898845413195
"4855",15,225,3,9,-11.7743341643363,138.634945013458,-2.43658285483329,-3.84317385429961,-4.5867952961416,2.13826632007159
"4856",16,256,3,9,-12.0172892077826,144.415239903488,-0.511565558729394,-3.23139093348171,-1.87444470039537,3.73401219644759
"4857",17,289,3,9,-13.5944104641676,184.807995868269,-3.19352381580927,-6.35493081606866,-2.58539178636795,1.87508102909132
"4858",18,324,3,9,-15.7238052897155,247.238052788886,-2.29872934043064,-6.48526311578783,-4.6783815563463,2.84397137299253
"4859",19,361,3,9,-16.1361782825552,260.376249566406,-6.41828760649512,-6.80693596061228,-4.35635239868195,1.18088714363364
"4860",20,400,3,9,-17.2700974922627,298.256267392259,-4.75536332384462,-7.07339497014175,-5.74656742571041,2.64897845630146
"4861",1,1,4,16,2.17617239104584,4.73572627555016,2.95677529786103,0.614607342851723,1.29860937837273,0.851133068759938
"4862",2,4,4,16,2.64446645742282,6.99320284443441,1.24319766912896,1.60439797602008,0.997086533041312,-0.119101341490841
"4863",3,9,4,16,1.96660020574927,3.86751636925308,2.22386681785417,2.25735285049688,0.871661619344041,-0.997545822060039
"4864",4,16,4,16,0.98179423622787,0.963919922290267,1.69016605938223,2.78032070545353,-0.793822713512861,2.77063716665328
"4865",5,25,4,16,-0.513889555353671,0.264082475101594,1.86354785199703,-0.907546522982178,1.05170664548415,1.76811717658076
"4866",6,36,4,16,-2.2965365210548,5.2740799925385,1.95941533356074,-1.67060101848343,-0.64047604638475,1.92734436547506
"4867",7,49,4,16,-2.66693257819861,7.11252937665709,0.444839192234644,0.354774440089444,0.428173752858912,1.58469966867389
"4868",8,64,4,16,-4.91384456772357,24.1458684357465,-0.495000834313211,-1.33128871035608,-0.462056413177582,4.08913704159754
"4869",9,81,4,16,-5.16259103594348,26.652346204404,-0.512966370433106,-2.36406226511478,-2.11098537450711,2.55318338501987
"4870",10,100,4,16,-6.183201958891,38.2319864644336,1.58789212519551,-1.67123402187448,-0.508413371566447,2.67708969865547
"4871",11,121,4,16,-7.26657105563208,52.80305490655,0.858354653182457,-2.77620351570376,-0.782585118526575,2.14729911055834
